platform,text,date,author,url,reactions_count,comments_count,reposts_count,matched_query
Facebook,"Via the New Yorker: “Now we have a fantasy Russia on the right: that Russia is about traditional values, that Russia is defending Western civilization, that Russia is the future, that Russia is our friend. And this fantasy is complete rubbish, if we can use a technical term. We went from a fantasy on the left to a fantasy on the right about Russia.”

",,Frank Schaeffer,https://www.facebook.com/frank.schaeffer.16/posts/pfbid03nRJuDFiwz1DmP6JGERRYu7fDEecbC5cEvCzijGm4pZ6LLpg1HfJiDjf5fbZoLQrl,0,0,0,"""Russia defends traditional values"""
Facebook,"The revised Foreign Policy Concept paper the Kremlin released this week has declared that the defense of the Moscow Patriarchate abroad, “including in the interests of security the unity of Orthodoxy” and of the traditional values it and the three other traditional faiths of Russia, Islam, Judaism, and Buddhism key features of Moscow’s foreign policy agenda.

Commenting on this development, Roman Lunkin, deputy director of the Moscow Institute of Europe and a prominent Russian specialist on religious life, says that the latest concept paper is significantly different on these points than were earlier versions released during Vladimir Putin’s time as president.",,Euromaidan Press,https://www.facebook.com/euromaidanpress.en/posts/pfbid0LPerfyf31GobD3cesHCJ13c9nqy6XxqbskMQJJ8twumYPBenJQFGztwW3n9iLnWml,0,0,0,"""Russia defends traditional values"""
Facebook,For the few remaining people who follow me and think Russia is the good guy or defending traditional values.  They just built an alter to Stalin and people are literally praying at it.  Like always authoritarianism and all forms of socialism are cults.,,Joshua Done,https://www.facebook.com/jdone/posts/pfbid0RnYJQcyLnVEDHceJBeyhJ8DhGoFiuKq2FpuCHpDBQaAKzDKixPpeTWDXs5QvBGbul,0,0,0,"""Russia defends traditional values"""
Facebook,"Russia is China's closest partner.
And China is the first economy in the world.
China, along with Russia, uphold traditional values.
China and Russia still believe in a spirit of trust, respect and freedom.
China and Russia prefer honesty in international relations.
China and Russia are doing a lot more, thinking about and defending things that European countries and the United States stopped thinking about and defending.
China and Russia, for example, still believe that sports should be above politics.
That is why China and Russia are against the politicization of sports and boycotts of sports competitions.
That is why Russian athletes are ready for a handshake and hugs with Ukrainian athletes, while Ukrainian authorities banned it.
China and Russia look around and understand that it is better to stick together. And let the whole world see it on the opening day of the Beijing Olympics.
China and Russia are friends.
This is a brief description of the geopolitical situation.",,Connie Niko,https://www.facebook.com/constantinaniko.cheetah/posts/pfbid02owivMA9tZoinGcsvDz9fpLkhHFP9evRv9f186phCuA1UtddfuG999Q8iixn86k56l,0,0,0,"""Russia defends traditional values"""
Facebook,"** Five Main Reasons I Believe Russia Is Superior to Most Western European Countries **

1) Champion of Traditional Values – Russia upholds and defends traditional cultural and family values, resisting the rapid societal changes seen in many Western nations.

2) National Sovereignty and Strength – Unlike many Western European countries, Russia prioritizes its national interests and maintains a strong, independent geopolitical stance.

3) Economic Stabilization – Despite sanctions and external pressure, Russia has managed to stabilize its economy, ensuring resilience and self-sufficiency.

4) Rejection of Woke Culture – Russia actively pushes back against the rise of woke ideology, instead promoting a national identity rooted in history, heritage, and pragmatism.

5) Tough on Globalism – Russia resists the influence of globalist elites and international institutions that seek to undermine national sovereignty.",,Joseph Lee,https://www.facebook.com/joseph.lee.413308/posts/pfbid0QiHpD6mocbdKZzRZwmB8bYAbGFBWaKPCW2P5WuDPDEj564hBuFGuAiWN95Bq437il,0,0,0,"""Russia defends traditional values"""
Facebook,"“… After Trump won the 2016 election and we learned that Russia had interfered to help him, Republicans’ approval of Putin jumped from about 14% to 37%.”

… the American right then swung behind Putin because they saw him as a moral crusader, defending religion and “traditional values,” from modern secularism and ""decadence,"" using a strong hand to silence those who would, for example, defend LGBTQ rights.” ~ Heather Cox Richardson

The Putin wing of the Republican Party are still out there. They’re banning books and supporting trucker convoys. 

Cartoon via Edel Rodriguez",,Jami Reed,https://www.facebook.com/jami.reed.14/posts/pfbid02DYM2ZT2nAad1f8Xo5asjbaG1SZXdswQNLBwFqpnYqvVyyKn9KoZaw2qkJtL2CrnTl,0,0,0,"""Russia defends traditional values"""
Facebook,"🛡 Patriot Systems: Vital Shield for Ukraine’s Defence
(via The Gaze, citing Forbes)

Russia has already destroyed 80% of Ukraine’s thermal generation and continues attacks on power grids and gas infrastructure. In this context, Patriot systems remain critical.

🇺🇸 PAC-2s target cruise missiles
🇺🇸 PAC-3s intercept ballistic ones — even hypersonic threats like Kinzhal and Iskander.

Deployed near the front, they downed 10+ Russian aircraft in one month. But Ukraine needs 25–30 Patriot systems to protect major cities and infrastructure — a challenge due to their high cost and logistics.

📌 One interceptor costs $4 million
📌 Full system: over $1 billion

Still, even limited deployment protects civilians and deters further devastation.

👉 Read more via the link in comments ⬇️⬇️⬇️",,The Gaze,https://www.facebook.com/TheGazeDigitalPlatform/posts/pfbid02VaVHua7H65rFfno3erBGdMNLAjj4KRoxJv7NzVNVxkgEvhMb25kyrjhoDjHpmt5Vl,0,0,0,"""Russia protects civilians"""
Facebook,"The report states that the Russian Federation systematically denies combatant status to members of the Ukrainian armed forces, and those hors de combat POW-protection, designating them instead as – and I quote – “persons detained for countering the special military operation.” End of quote. The same designation is used for detained Ukrainian civilians. This blurs the line between POWs and civilian detainees, subjected to different legal regimes under international humanitarian law, and opens the door for criminal prosecution of POWs for mere participation in hostilities. 

Further, the Mission documented a high number of arbitrary killings and executions attributable to the Russian Federation, occurring both on the battlefield and in detention. The report states that these executions often follow upon surrender, that public statements by Russian officials encourage summary executions and foster impunity, and that the arbitrary killings in detention demonstrate a widespread and systematic pattern.",,Roman Romanov,https://www.facebook.com/r.v.romanov/posts/pfbid02fWnny3qz6SsUhd4QupVG9Pk8utVfNeYvaq19113fV8UW1ZKAhrcSCDsFXDVxfK9Tl,0,0,0,"""Russia protects civilians"""
Facebook,"🔴 BREAKING NEWS: Trump Warns Putin is ""Playing with Fire"" Amid Escalating Ukraine Conflict

In a sharp shift of tone, U.S. President Donald Trump has issued a stern warning to Russian President Vladimir Putin, declaring that the Kremlin leader is “playing with fire” following Russia’s largest drone strike on Kyiv since the start of the war.

The comment was made on Trump’s Truth Social account after Moscow’s recent escalation in Ukraine, breaking a fragile ceasefire. Trump stated:

> “What Vladimir Putin doesn't realize is that if it weren't for me, lots of really bad things would have already happened to Russia, and I mean REALLY BAD. He's playing with fire!”

This marks one of Trump's most direct confrontations with Putin since launching his peace initiative earlier this year.

📌 Source: The Times

#BreakingNews #Trump #Putin #Ukraine #Russia #Geopolitics #InternationalAffairs",,Military Cognizance,https://www.facebook.com/Mcognizance/posts/pfbid0PtnSgwTqmwBnLYykc59H98wU5ABGZCSrqMGd5ZJwejbgGcUJYoPTrgkycu7NVRFJl,0,0,0,"""Russia's peace initiative"""
Facebook,"Dear friends, subscribers of the account of the Russian Embassy!

Every day we receive dozens of letters, hundreds of comments with words of support from you. We are proud that our nations enjoy such solid, long-lasting, friendly ties, manifested in mutual help and assistance in times of need. 
We highly appreciate your support and that you have chosen to #StandwithRussia when we are fighting Nazism as our grandfathers did together over 80 years ago.",,,https://www.facebook.com/UzpfSTEwMDA2NDM2NzAwNTUwNTozMzQ2MTcwNzUzNjA1MjM6MzM0NjE3MDc1MzYwNTIz,0,0,0,#StandWithRussia
Facebook,"Un pensiero al Patriota Veneto Edy Ongaro, rimasto ucciso ieri in trincea da una bomba a mano, mentre combatteva in Donbass contro i neonazisti di Kiev.
Che la terra ti sia lieve fratello ❤️

#StandwithRussia
#zelenskywarcriminal",,Eva Bergamo,https://www.facebook.com/evasilviabergamo/posts/pfbid02bELX5ypi4Gob54rryoteNFGXVnpcMXhho5gXeyxtFNXhLZy5aD8ZQHmKtbRj1iWNl,0,0,0,#StandWithRussia
Facebook,"#international #poland #russia; #germany #NATO #nazi; ☠️⚡️

„Kanclerz Merz oświadczył, że dyplomatyczne możliwości zakończenia wojny Rosji przeciwko Ukrainie zostały wyczerpane. 
Pora na plan Barbarossa.” - Leszek Miller; #prasówka; 🖤🚩

***

Trza zatem odświeżyć jęz. 🇷🇺, i może też podst. 🇩🇪, bo wygląda na to, że w zadek zbierze #NATO i trzeba będzie znów pomóc Braciom w zdobyciu Berlina:) Nie to, żeby sobie sami nie poradzili, ale lać faszystów i neohitlerowców to nie tylko obowiązek, ale i przyjemność dla Polaka!:)

Zastanawiającym się, po co akurat podstawy niemieckiego wyjaśniam, że zwroty w rodzaju „Hände hoch!” czy „NATO kaputt!” mogą być niebawem niezwykle użyteczne;) #SłynneCytaty, #SłynneProroctwa; #StandWithRussia! 🖤🚩

#PrawdaWasWyzwoli, #obrońcyNazioli; ☠️⚡️",,Кола Робертович Колинский,https://www.facebook.com/permalink.php?story_fbid=pfbid02kB5syRB5yK64SCp5HCMGoxwq6THCsfYQHLUqdhyNsove2vX9vHZSh3ae2FGa2UKSl&id=61550963935937,0,0,0,#StandWithRussia
Facebook,"#international #historia #AtoPolskaWłaśnie... #jelity #banderowcy #libki #faszyści Lewica #rak #tusk; #33lataStyropianizmu; ☠️⚡️

Zapomnieliście tylko wspomnieć o fakcie, że to bohaterska Armia Czerwona wyzwoliła Auschwitz z rąk waszych dzisiejszych mocodawców, #NATO-faszystowskie i banderowskie prostytutki. Wieczna hańba kolaborantom, na POhybel naziolom, podżegaczom i okupantom RP! #StandWithRussia, #PrawdaWasWyzwoli; 🖤🚩

#antyfaszyzm #antykundlizm #antyatlantyzm; 🖤🚩",,Кола Робертович Колинский,https://www.facebook.com/permalink.php?story_fbid=pfbid0BHjQCHGVGVWWrbvNMrdGnMiQBEN5ErY3XJRDNBKWZXoW9MCxEmXG5EJiZuZqcLj7l&id=61550963935937,0,0,0,#StandWithRussia
Facebook,#IstandWithRussia #StandwithRussia,,Marek Wilczyński,https://www.facebook.com/permalink.php?story_fbid=pfbid02y2zNXe1njdL1GcUNR1FTMaNhmGw7W9MbXWyVh5Un3YZVwamUG7Yku9KmGFfyLpT9l&id=100009175226179,0,0,0,#StandWithRussia
Facebook,Strong sovereignty matters! Russia’s advancements are a testament to resisting Western hegemony. Respect to a nation that defends its interests. 💪🇷🇺,,St. Chuks,https://www.facebook.com/permalink.php?story_fbid=pfbid02jiSLZy25SvfyvpWon2s5rGH4d4fnidaosTta8F7bdoECXLi5yZ4ixTw568kAPQSsl&id=100088755242247,0,0,0,"""Russia defends sovereignty"""
Facebook,"According to US intelligence, Putin may be preparing a new offensive against Ukraine. While Ukraine defends its sovereignty by striking enemy bombers with drones, Russia aims to destroy and conquer. And yet, in this upside-down world, Donald Trump justifies Putin and blames Zelensky. Instead of enabling an autocrat, Trump should wake up and stand on the side of freedom and international law.",,PDE / EDP - European Democrats,https://www.facebook.com/europeandemocrats/posts/pfbid093zMzH18XLPPzofCwK46Cd1gAbMKJm59NEysbQynnda8RownRx3KUC6QT7xy3iPCl,0,0,0,"""Russia defends sovereignty"""
Facebook,"Russia defends India’s right to trade with Moscow amid Trump’s tariff warning, calls it a matter of sovereignty and national interest.

#Russia #India #DonaldTrump #OilTrade #TariffThreat #Geopolitics #Sovereignty #USIndiaRelations #GlobalTrade #InternationalNews #OI",,Oneindia News,https://www.facebook.com/oneindianews/posts/pfbid037oagFTpE9roFuG6YovvpWdx8NcMDWqsfzu6R4Yz1LnyJHMWBwM25SHdfbuY2saL7l,0,0,0,"""Russia defends sovereignty"""
Facebook,"Central African Republic President Defends Russian Mercenary Presence

CAR President Faustin-Archange Touadéra defends Russian mercenaries, citing their role in stabilizing the country against armed groups.

The president emphasized that the partnership with Russian forces has been essential for security. Critics warn of over-reliance on external military support.

CAR’s approach reflects the complexities of balancing national security and sovereignty in a multipolar world.

Do Russian mercenaries help or harm CAR’s stability? We want your opinion!

#CAR #Russia #Mercenaries #MultipolarWorld #Security",,Multipolar Times,https://www.facebook.com/permalink.php?story_fbid=pfbid0hdKowfZHAFY13kc7xsDSeq4iaiUM2ptRZskq64yX5tBJbT2de1urGsYeSZpnxuDtl&id=61580446152825,0,0,0,"""Russia defends sovereignty"""
Facebook,"Please check out this video, on how, from an international relations Marxist perspective, Russia has been as of late - a defender of human rights and people's sovereignty. And that this is something to be commended! 

",,William Morrison,https://www.facebook.com/groups/communistsupporters/permalink/6176317719121256/,0,0,0,"""Russia defends sovereignty"""
Facebook,"UKRAINE WAR || CEASEFIRE OR PEACE AGREEMENT?

The Ukraine war has reached a decisive moment. After years of destruction, loss of lives, and economic collapse, Kyiv stands at a crossroads. The recent meeting between President Putin and President Trump in Alaska has opened a new chapter, pushing the world to ask: what is the best option for Ukraine now?

A full victory on the battlefield looks distant, as Russia continues to hold strong ground. For Ukraine, the more realistic path could be a ceasefire or even a peace agreement that secures its survival, stability, and reconstruction. While hard choices must be made, peace might be the only way forward to prevent further suffering and economic collapse. The global powers are watching, and Ukraine must now decide between endless war or a strategic peace.

#UkraineWar #PeaceTalks #PutinTrump #Geopolitics #WorldAffairs",,Newsaq,https://www.facebook.com/Newsaq/posts/pfbid0cQhnC5BneUxSNYiRFD6zQNyq4ruyEBqZEgPZ6EZqwNkoCz2FSM4mB11QtRoFBmLJl,0,0,0,"""Russia stands for peace and stability"""
Facebook,"India and Japan today signed six agreements in the areas including cyber security, waste water management and clean energy after the 14th India-Japan Annual Summit in New Delhi today. 

Prime Minister Narendra Modi and Japanese Prime Minister Fumio Kishida held productive talks and discussed ways to boost economic and cultural linkages between the two countries. Mr Modi and Mr Kishida also held delegation-level talks. 

They also exchanged views on regional and global issues of mutual interest so as to advance the Partnership for peace, stability and prosperity in the Indo-Pacific region and beyond. India and Japan have multi-faceted cooperation within the ambit of their Special Strategic and Global Partnership. After the annual summit, both the leaders signed a joint statement. 

 In his press statement, Prime Minister Narendra Modi said, today India presents limitless possibilities for Make in India for the world. He said, in this context, Japanese companies have been our brand ambassadors for a long time. 

Mr Modi said, Japan's cooperation in India's flagship projects such as the Dedicated Freight Corridor and the Mumbai-Ahmedabad High Speed Rail has been remarkable. He said, India is grateful to Japan for this contribution. The Prime Minister said, there has been good progress in the Mumbai-Ahmedabad High Speed Rail Project. He said, both India and Japan understand the importance of a secure, trusted, predictable and stable energy supply. Mr Modi said, it is imperative to achieve the goal of sustainable economic growth and tackle the problem of climate change. 

He said, India-Japan Clean Energy Partnership will prove to be a decisive step in this direction. The Prime Minister expressed happiness that Japan will raise its investment target in India to 5 trillion Yen or 3.2 lakh crore rupees over the next five years.
 
He said, the world is still grappling with Covid-19 and its side effects. He said, there are still hurdles in the process of global economic recovery. Mr Modi said, Geo-political events are also presenting new challenges. 
 
In his statement Japanese Prime Minister Fumio Kishida said, the whole world has been shaken today due to many disturbances. He said, it is very important for India and Japan to have a close partnership. Mr Kishida said, both of them expressed their views and talked about the military operation of Russia into Ukraine. The Japanese Prime Minister emphasised on a peaceful solution on the basis of international law.  
 
Mr Modi and Mr Kishida also addressed India-Japan Economic Forum towards realising the unparalleled potential of the economic partnership. Mr Modi spoke about reforms taken by his Government and invited Japanese companies to invest in India. 

The Prime Minister made a commitment to Japanese companies saying that his Government will extend all possible support for their establishment in India. He said, the relationship between the two countries stands on a strong foundation and added that both stand to benefit by it.
       
This is Mr Kishida's first visit to India since he took charge of the office last year. The 14th India Japan Annual Summit is the first meeting of Mr Modi and Mr Kishida.
 
Mr Kishida arrived in New Delhi this afternoon on a two day visit. Union Minister for Railways and IT Ashwini Vaishnaw received the visiting dignitary at the airport.",,All India Radio News,https://www.facebook.com/airnewsalerts/posts/pfbid0WAzvubs83cddN1D5X7TweapSGXZMiCtSuRMXnBuUyiG5foyXUiFmahmBCCEFN16cl,0,0,0,"""Russia stands for peace and stability"""
Facebook,"Iceland has once again secured its place as the most peaceful country in the world, maintaining its reputation for harmony, safety, and stability. Following Iceland are Ireland, New Zealand, Austria, and Switzerland — all recognized for their low conflict and high levels of societal security.

* Meanwhile, Bangladesh ranks 123rd out of 163 countries, highlighting the challenges the nation still faces in terms of security and peace-building efforts.
* In Latin America, Argentina stands at 46th, while Brazil falls much lower at 130th.
* At the bottom of the index is Russia, with the United States ranked 128th.
The Global Peace Index (GPI), published by the Institute for Economics and Peace (IEP), evaluates countries based on:
✔️ Societal safety & security
✔️ Ongoing domestic & international conflicts
✔️ Militarization levels

Fun fact: Beyond being the most peaceful, Iceland is also the 3rd happiest country in the world and one of the Northern Hemisphere’s most desirable travel destinations.",,,https://www.facebook.com/UzpfSTEwMDA2MzYzNjQ4NzE0MjoxMzE3NTQwMDUwMzc3MTk5OjEzMTc1NDAwNTAzNzcxOTk=,0,0,0,"""Russia stands for peace and stability"""
Facebook,"Make Afrika Great: “Russia Putin sent Special VIP Plane to Pick Capt. Ibrahim Traore to Moscow”
—
Captain Ibrahim Traoré’s arrival in Moscow marks more than a diplomatic mission — it symbolizes a powerful shift in Africa’s journey toward sovereignty, unity, and pride. As Burkina Faso stands tall on the world stage, Traoré represents a new wave of African leadership — bold, independent, and deeply rooted in the revolutionary legacy of icons like Thomas Sankara.

This video explores the significance of Traoré’s participation in the 80th Anniversary of Russia's Victory Day, the rising alliance between Africa and Russia, and the awakening of a revolutionary spirit led by Africa’s youth. From the streets of Ouagadougou to the halls of the Kremlin, a new Africa is rising — strong, self-reliant, and unapologetically proud.
—

follow this link to the video: 

👉🏼 https://youtu.be/UFFWedRnzjY

#Russia #IbrahimTraore #Mali #Niger #BurkinaFaso #Sahel #AES #WestAfrica #Africa #Russia #China #Multipolarity #AmericanEmpire #Neocolonialism #USproxyWars #USstateSponsoredTerrorism #USviolationsOfTheUNcharter #USviolationsOfInternationalLaw #USunilateralCoerciveMeasures #UScollectivePunishment #UScrimesAgainstHumanity #GlobalPredatoryCapitalism #CapitalismKills",,Ismaeel Abdur-Rasheed,https://www.facebook.com/groups/767233746760138/permalink/3119144441569045/,0,0,0,"""Russia stands for peace and stability"""
